text,date,sentiment,promotional,view_count,like_count,dislike_count,love_count,fire_count,happy_count,shocked_count,sad_count,party_count,star_eyes_count,total_reactions
"Pasxa orolining mashhur haykallari yong‘in ichida qoldi

Orolning taxminan 60 gektar maydoni yonib ketdi. Ushbu haykallar YUNESKOning butunjahon merosi obyektlari ro‘yxatiga kiritilgan. 

 https://uzreport.news/world/pasxa-orolining-mashhur-haykallari-yong-in-ichida-qoldi

",2022-10-07 19:15:27,negative,no,14953,19,2,0,0,5,0,30,0,1,57
"O'zbekiston rok-pop yulduzi Davron G'oyipov tug'ilgan sanasida vafot etdi

""UzReport"" axborot agentligi xonandaning oila aʼzolari va yaqinlariga hamdardlik bildiradi

 https://uzreport.news/society/ozbekiston-rok-pop-yulduzi-davron-goyipov-tugilgan-sanasida-vafot-etdi

",2022-10-07 18:15:11,negative,no,15703,10,0,0,0,1,0,67,0,1,79
"Kurtua “El-klasiko”gacha safga qaytadimi? Anchelotti javob berdi

Millionlab muxlislar intiqib kutayotgan “Klasiko”gacha 9 kun qoldi

 https://uzreport.news/football/kurtua-el-klasikogacha-safga-qaytadimi-anchelotti-javob-berdi

",2022-10-07 18:01:42,positive,no,15558,33,0,0,0,2,0,0,0,7,42
"2023-yildan I va II guruh nogironlarining pensiya miqdoriga o'rtacha 300 ming so'm qo'shilishi mumkin

 https://uzreport.news/society/2023-yildan-i-va-ii-guruh-nogronlarining-pensiya-miqdoriga-ortacha-300-ming-som-qoshilishi

",2022-10-07 17:45:05,positive,no,15604,34,1,0,0,0,0,0,0,2,37
"O'zbekistonda 3 yil ichida sayyohlar soni 2,5 barobarga oshdi

 https://uzreport.news/society/ozbekistonda-3-yil-ichida-sayyohlar-soni-2-5-barobarga-oshdi

",2022-10-07 17:30:01,positive,no,15949,35,3,0,0,0,0,0,0,9,47
"Rossiyada hujjatsiz va maoshsiz qolgan 17 nafar o'zbekistonliklarga yordam berildi

Endi ularning salkam 78 mln so'm maoshlarini olib berish bo'yicha ishlar amalga oshirilmoqda

 https://uzreport.news/society/rossiyada-hujjatsiz-va-maoshsiz-qolgan-17-nafar-ozbekistonliklarga-yordam-berildi

",2022-10-07 17:15:08,positive,no,15444,77,0,0,0,10,1,7,0,1,96
"O'zbekistonda dam olish kunlari yog'ingarchilik bo'lmaydi

Kunduz kunlari havo harorati 20-24 darajagacha pasayadi.

 https://uzreport.news/society/ozbekistonda-dam-olish-kunlari-yogingarchilik-bolmaydi

",2022-10-07 16:31:18,negative,no,14982,4,0,0,0,0,0,10,0,1,15
"Oʻzsanoatqurilishbank Vengriya banklari bilan hamkorlikni kengaytirmoqda

 https://uzreport.news/finance/o-zsanoatqurilishbank-vengriya-banklari-bilan-hamorlikni-kengaytirmoqda

-  -",2022-10-07 16:15:32,positive,no,14637,12,0,0,0,0,0,0,0,1,13
"Ko'chmas mulkka bo'lgan huquqlar himoyasi yanada kuchaytiriladi

 https://uzreport.news/society/kochmas-mulkka-bolgan-huquqlar-himoyasi-yanada-kuchaytiriladi

",2022-10-07 15:30:46,positive,no,13751,10,0,0,0,0,1,0,0,1,12
"Kim Chen In Vladimir Putinni 70 yoshga to‘lgani bilan tabrikladi

Shuningdek, u Putinni ""mintaqada tinchlik va barqarorlikni himoya qilish, xalqaro adolatga erishish uchun” kurashda muhim rol o‘ynashini ta’kidladi.

 https://uzreport.news/world/kim-chen-in-vladimir-putinni-70-yoshga-to-lgani-bilan-tabrikladi

",2022-10-07 15:15:14,positive,no,14668,79,6,0,2,26,0,0,9,1,123
"Ten Hag “Omoniya”ga qarshi bahsning 1-taymidagi mag'lubiyatdan so'ng tanaffusda shogirdlariga nimalar deganini aytdi

O'yinning 2-bo'limida “Manchester Yunayted” g'alabani “ilib ketdi”

 https://uzreport.news/football/ten-hag-omoniyaga-qarshi-bahsning-1-taymidagi-maglubiyatdan-song-tanaffusda-shogirdlariga-

",2022-10-07 15:00:49,positive,no,14711,7,0,0,0,21,1,0,0,0,29
"""Dori-Darmon"" aksiyadorlik kompaniyasi foydasiga 209,4 mln moddiy zarar undirib berildi

 https://uzreport.news/finance/dori-darmon-ak-foydasiga-209-4-mln-moddiy-zarar-undirib-berildi

",2022-10-07 14:15:38,positive,no,14666,19,0,0,0,0,0,0,0,1,20
"Messi: “Murabbiy bo'lmoqchi emasman, lekin Zidan ham shunday degandi va Chempionlar ligasini yutdi”

 https://uzreport.news/football/messi-murabbiy-bolmoqchi-emasman-lekin-zidan-ham-shunday-degandi-va-chempionlar-ligasini-y

",2022-10-07 13:30:59,positive,no,15371,80,4,0,2,39,0,0,0,1,126
"O'zbekistonda 9 oyda jami 53 nafar shaxs korrupsiyaga oid huquqbuzarlik haqida ogohlantirgani uchun rag‘batlantirildi

 https://uzreport.news/society/ozbekistonda-9-oyda-jami-53-nafar-shaxs-korrupsiyaga-oid-huquqbuzarlik-haqida-ogohlantirga

",2022-10-07 13:14:49,positive,no,15320,11,1,0,0,25,0,0,0,1,38
"Ozarbayjon va Armaniston o‘rtasida tinchlik shartnomasi yil oxirigacha imzolanishi mumkin

Bu haqda Ozarbayjon prezidenti Ilhom Aliyev ma'lum qildi.

 https://uzreport.news/world/ozarbayjon-va-armaniston-o-rtasida-tinchlik-shartnomasi-yil-oxirigacha-imzolanishi-mumkin

",2022-10-07 12:59:49,positive,no,15320,42,0,0,0,0,0,0,0,1,43
"O'zbekistonda endi ma'lum guruh vakillariga nafaqa tayinlashda ortiqcha ovoragarchiliklar bo'lmaydi

Bu bo'yicha qaror loyihasi ishlab chiqildi.

 https://uzreport.news/society/ozbekistonda-endi-malum-guruh-vakillariga-nafaqa-tayinlashda-ortiqcha-ovoragarchiliklar-bo

",2022-10-07 12:44:49,positive,no,15416,21,0,0,0,0,0,0,0,4,25
"Jizzaxda IIB xodimi “Paxta-2022” nazorat-tekshiruv postiga tungi xizmatga ketayotgan vaqtda jarlikka qulab vafot etdi

 https://uzreport.news/society/jizzaxda-iib-xodimi-paxta-2022-nazorat-tekshiruv-postiga-tungi-xizmatga-ketayotgan-vaqtda-

",2022-10-07 11:45:01,negative,no,15514,8,0,0,0,1,7,60,0,0,76
"Toshkentdagi ""Lotte"" mehmonxonasini sotib olishga takliflarni qabul qilish muddati uzaytirildi

 https://uzreport.news/society/toshkentdagi-lotte-mehmonxonasini-sotib-olishga-takliflarni-qabul-qilish-muddati-uzaytiril

",2022-10-07 11:15:23,positive,no,15841,19,0,0,0,4,0,2,0,1,26
"Aleksandr Lukashenko Belarusda narxlarni oshirishni taqiqladi

 https://uzreport.news/world/aleksandr-lukashenko-belarusda-narxlarni-oshirishni-taqiqladi

",2022-10-07 10:59:49,positive,no,15806,56,0,0,0,16,0,1,0,1,74
"MAGATE rahbari: Zaporojye AES Ukrainaga tegishli

 https://uzreport.news/world/magate-rahbari-zaporojye-aes-ukrainaga-tegishli

",2022-10-07 10:00:52,negative,no,14015,20,44,0,0,5,0,0,0,0,69
"Surxondaryodagi bog'chada 4 yoshli bolakay vafot etdi

Holatni bosh prokuratura va MTV o'z nazoratiga olgan

 https://uzreport.news/society/surxondaryodagi-bogchada-4-yoshli-bolakay-vafot-etdi

",2022-10-07 09:45:07,negative,no,14448,7,0,0,0,0,5,33,0,0,45
"Endi O'zbekistonda elektr energiyasi yoki gaz uzoq vaqtga o'chirilsa, iste’molchilar bilan qayta hisob-kitob qilinadi

Bu bo'yicha qaror loyihasi ishlab chiqildi. 

 https://uzreport.news/society/endi-elektr-energiyasi-yoki-gaz-uzoq-vaqtga-ochirilsa-iste-molchilar-bilan-qayta-hisob-kit

",2022-10-07 09:14:49,positive,no,15566,33,0,0,0,0,0,0,0,0,33
"Birinchi o'rinda kommunal idoralari, ikkinchi o'rinda kadastrchilar: O'zbekistonda 9 oy mobaynida eng ko‘p qonun buzilishi holatlari aniqlangan vazirlik va idoralar ma'lum qilindi

 https://uzreport.news/society/ozbekistonda-9-oy-mobaynida-eng-ko-p-qonun-buzilishi-holatlari-aniqlangan-vazirlik-va-idor

",2022-10-07 08:59:50,positive,no,15215,22,0,0,0,8,0,0,0,0,30
"O'zbekistonda bu yil ikkinchi marta turistik charter poyezdi harakatlanadi

 https://uzreport.news/society/ozbekistonda-bu-yil-ikkinchi-marta-turistik-charter-poyezdi-harakatlanadi

",2022-10-07 08:45:07,positive,no,15446,35,1,0,0,1,0,0,0,9,46
"Zelenskiy NATOni Rossiya yadro quroldan foydalanishga urinsa, unga qarshi profilaktik zarba berishga chaqirdi

 https://uzreport.news/world/zelenskiy-natoni-rossiyaga-qarshi-profilaktik-zarba-berishga-chaqirdi

",2022-10-07 08:30:27,negative,no,15875,25,72,0,0,20,0,0,0,2,119
"9 oyda deyarli 4 mln o'zbekistonliklar turistik maqsadlarda xorijga safar qilgan

Eng ko'p sayohat qilingan davlatni ko'rib, hayron qolasiz. Bu Rossiya ham, Turkiya ham emas...

 https://uzreport.news/society/ozbekistonliklar-9-oy-davomida-sayohat-uchun-eng-kop-qaysi-davlatlarga-chiqqani-malum-qili

",2022-10-07 07:30:53,positive,no,20588,16,1,0,0,20,0,0,2,3,42
"Qashqadaryoda 50 yoshli elektr tarmoqlari korxonasi xodimi tok urishi oqibatida vafot etdi

Holat sabablari o‘rganilmoqda. 

 https://uzreport.news/society/qashqadaryoda-50-yoshli-elektr-tarmoqlari-korxonasi-xodimi-tok-urishi-oqibatida-vafot-etdi

",2022-10-06 23:05:06,negative,no,24371,18,0,0,0,0,0,58,0,0,76
"Samarqandda ayblanuvchining jinoyat ishini ""yopib"" bermoqchi bo'lgan advokat $4 ming olganida ushlandi

 https://uzreport.news/society/samarqandda-ayblanuvchining-jinoyat-ishini-yopib-bermoqchi-bolgan-advokat-4-ming-olganida-

",2022-10-06 22:45:50,positive,no,21407,15,0,0,0,20,0,1,0,0,36
"Jahon sog‘liqni saqlash tashkiloti sil kasalligi diagnostikasi bo‘yicha tavsiyalarini yangiladi

Xo‘sh, bunga qanday ehtiyoj bor edi?

 https://uzreport.news/society/jahon-sog-liqni-saqlash-tashkiloti-sil-kasalligi-diagnostikasi-bo-yicha-tavsiyalarini-yang

",2022-10-06 22:31:03,positive,no,20357,19,0,0,0,0,0,0,0,0,19
"Tailanddagi bolalar bog'chasiga qilingan hujumda 38 odam halok bo‘ldi, ularning aksariyati bolalar

 https://uzreport.news/world/tailanddagi-bolalar-bogchasiga-qilingan-hujumda-38-odam-halok-bo-ldi-ularning-aksariyati-b

",2022-10-06 22:15:42,negative,no,19299,9,19,0,0,0,13,29,0,0,70
"Tovondagi suyak o‘simtasi qanday paydo bo‘ladi?

 https://uzreport.news/society/tovondagi-suyak-o-simtasi-qanday-paydo-bo-ladi-

",2022-10-06 21:02:22,negative,no,18568,2,0,0,0,0,7,14,0,0,23
"OPEK+ qaroriga qaramay, Saudiya Arabistoni Osiyo uchun neft narxini oshirmadi

 https://uzreport.news/world/opek-qaroriga-qaramay-saudiya-arabistoni-osiyo-uchun-neft-narxini-oshirmadi

@uzreport-uz",2022-10-06 20:45:49,positive,no,18135,107,1,0,15,5,0,0,0,0,128
"Toshkentda dzyudo bo‘yicha Jahon chempionati boshlandi. Uning 1-kuni o‘zbekistonlik sportchilar uchun qanday yakunlandi?

 https://uzreport.news/football/katta-qiziqishga-sabab-bo-layotgan-toshkentdagi-dzyudo-boyicha-jahon-chempionatining-1-kun

",2022-10-06 20:30:57,positive,no,17777,12,0,0,0,0,0,0,0,0,12
"Uzbekistan Airways 1-noyabrdan Kuala-Lumpurga to‘g‘ridan-to‘g‘ri qatnovlarni tiklamoqda 

 https://uzreport.news/society/1-noyabrdan-uzbekistan-airways-kuala-lumpurga-to-g-ridan-to-g-ri-qatnovlarni-tiklamoqda

",2022-10-06 20:18:02,positive,no,18634,34,3,0,0,2,0,0,0,7,46
"O‘zbekistonda farzand asrab oluvchilarning ruxsat etilgan yoshi o'zgartirilishi mumkin

 https://uzreport.news/society/o-zbekistonda-farzand-asrab-oluvchilarning-ruxsat-etilgan-yoshi-oshirilishi-mumkin

@uzreport-uz",2022-10-06 20:05:29,positive,no,19207,16,1,0,0,0,0,0,0,3,20
"Yordamga muhtoj bemorga xizmat ko‘rsatishdan bosh tortgan shifokorlarga hayfsan berildi

 https://uzreport.news/society/yordamga-muhtoj-bemorga-xizmat-ko-rsatishdan-bosh-tortgan-shifokorlarga-hayfsan-berildi

",2022-10-06 19:45:46,positive,no,22658,38,0,0,0,0,7,0,0,0,45
"Namanganda o‘quvchilar o‘qituvchini kaltakladi

Ushbu holat IIB tomonidan o'rganilmoqda. 

 https://uzreport.news/society/namanganda-o-quvchilar-o-qituvchini-kaltakladi

",2022-10-06 18:15:33,negative,no,24558,20,95,0,0,17,8,4,0,0,144
"Sirdaryo viloyatida 1,7 milliard dollarlik 858 ta investitsiya loyihalari amalga oshiriladi

Shuningdek, Sirdaryoda paxta maydonlari qisqartirilib, yerlar aholiga bo‘lib beriladi. Bundan maqsad mehnat bozoriga kirib kelayotgan yoshlarni ish bilan ta'minlash

 https://uzreport.news/society/sirdaryo-viloyatida-1-7-milliard-dollarlik-858-ta-investitsiya-loyihalari-amalga-oshirilad

",2022-10-06 18:10:50,positive,no,18197,24,0,0,0,1,0,0,0,1,26
"O‘zbekistonda banklarning ustav kapitalini eng kam miqdorini oshirish taklif qilinmoqda

 https://uzreport.news/economy/o-zbekistonda-banklarning-ustav-kapitalini-eng-kam-miqdorini-belgilash-taklif-qilinmoqda

",2022-10-06 18:00:31,positive,no,14239,16,0,0,0,0,0,0,0,1,17
"Toshkentdagi yangi 3 ta metrobekat qurilishi yakunlanmoqda

 https://uzreport.news/society/toshkentdagi-yangi-3-ta-metrobekat-qurilishi-yakunlanmoqda

",2022-10-06 17:45:01,positive,no,14011,28,0,0,0,0,0,0,0,3,31
"O‘zbekiston nogiron-amputantlar terma jamoasi Jahon chempionati yarim finaliga chiqishdi

Chempionlikka qadar 2 qadam qoldi...

 https://uzreport.news/football/o-zbekiston-amputantlar-terma-jamoasi-jahon-chempionati-yarim-finaliga-chiqishdi

",2022-10-06 17:31:00,positive,no,13817,108,0,0,1,0,0,1,4,9,123
"O'zbekistonda yil yakunigacha 2 ming nafarga yaqin bemorlarda yuqori texnologiyali operatsiyalar o‘tkazilishi rejalashtirilgan

 https://uzreport.news/society/ozbekistonda-yil-yakunigacha-2-ming-nafarga-yaqin-bemorlarda-yuqori-texnologiyali-operatsi

",2022-10-06 17:14:52,positive,no,13649,19,0,0,3,0,0,0,0,2,24
"“O‘zbekiston temir yo‘llari” tizimining 2 nafar xodimi jinoyat ustida qo'lga olindi

 https://uzreport.news/society/o-zbekiston-temir-yo-llari-tizimining-2-nafar-xodimi-jinoyat-ustida-qolga-olindi

",2022-10-06 16:44:52,positive,no,13840,14,0,0,1,4,1,0,0,1,21
"“Barselona” va “Atletiko” Grizmann transferi bo'yicha yakuniy qarorga kelishdi

 https://uzreport.news/football/barselona-va-atletiko-grizmann-transferi-boyicha-yakuniy-qarorga-kelishdi

",2022-10-06 16:31:13,positive,no,13689,19,0,0,0,0,0,0,3,3,25
"Toshkentda sud raisiga shart qo‘ygan ikki ayol javobgarlikka tortildi

 https://uzreport.news/society/toshkentda-sud-raisiga-shart-qo-ygan-ikki-ayol-javobgarlikka-tortildi

",2022-10-06 16:15:09,positive,no,13764,15,0,0,0,5,0,0,0,4,24
"Kadastr pasportini qancha muddatda rasmiylashtirish mumkin?

 https://uzreport.news/society/kadastr-pasportini-qancha-muddatda-rasmiylashtirish-mumkin-

",2022-10-06 15:59:53,positive,no,13783,11,0,0,0,0,0,0,0,1,12
"Innovatsion rivojlanish vaziri Ibrohim Abdurahmonov Xalqaro paxta tadqiqotchilari assosiatsiyasi maslahatchisi etib saylandi

 https://uzreport.news/society/innovatsion-rivojlanish-vaziri-ibrohim-abdurahmonov-xalqaro-paxta-tadqiqotchilari-assosiat

",2022-10-06 15:45:26,positive,no,13764,9,0,0,0,4,0,0,0,2,15
"Kroos “Real Madrid”ning nima uchun “Shaxtyor”ga qarshi bahsda gol urishga qiynalgani sababini aytdi

 https://uzreport.news/football/kroos-real-nima-uchun-shaxtyorga-qarshi-bahsda-gol-urishga-qiynalgani-sababini-aytdi

",2022-10-06 15:30:55,positive,no,13464,22,0,0,6,2,0,0,0,1,31
"Navoiyda zaxiradagi 16 sotix yer maydonini sotmoqchi bo‘lgan firibgar ushlandi

 https://uzreport.news/society/navoiyda-zaxiradagi-16-sotix-yer-maydonini-sotmoqchi-bo-lgan-firibgar-ushlandi

",2022-10-06 15:20:30,positive,no,13395,16,0,0,0,0,0,0,1,2,19
"Vikipediyada o'zbek tilidagi maqolalar soni 180 mingga yaqinlashdi

“WikiStipendiya” marafoni hali ham davom etmoqda. 

 https://uzreport.news/society/vikipediyada-ozbek-tilidagi-maqolalar-soni-180-mingga-yaqinlashdi

",2022-10-06 15:01:32,positive,no,13014,23,0,0,0,7,0,0,0,1,31
"Anxel di Mariya Chempionlar Ligasidagi assistlar soni bo‘yicha Messidan o‘tib ketdi

Undan oldinda faqatgina portugaliyalik fenomen qoldi

 https://uzreport.news/football/anxel-di-mariya-chempionlar-ligasidagi-assistlar-soni-boyicha-messidan-o-tib-ketdi

",2022-10-06 14:45:27,positive,no,12996,47,0,0,5,1,0,0,1,1,55
"Andijonda aholini ichimlik suvi bilan ta’minlash uchun ajratilgan 249,2 mln so‘mni ""yeb yuborgan"" mas'ul shaxslar qo'lga olindi

 https://uzreport.news/society/andijonda-aholini-ichimlik-suvi-bilan-ta-minlash-uchun-ajratilgan-249-2-mln-so-mni-yeb-yub

",2022-10-06 14:31:42,positive,no,12946,14,0,0,0,31,0,0,0,1,46
"""Sirdaryoda ham o‘zgarish bo‘layapti"" - Shavkat Mirziyoyev fermerlar, nuroniylar bilan suhbatlashdi

 https://uzreport.news/politics/sirdaryo-viloyatini-ishsizlik-yo-q-hududga-aylantirish-bo-yicha-tashabbus-boshlandi

-  -",2022-10-06 14:15:29,positive,no,12208,139,3,0,0,0,0,0,0,1,143
"O‘zbekistonda ilk bor biotexnologlar tomonidan ishlab chiqilgan test tizimiga patent berildi

 https://uzreport.news/economy/o-zbekistonda-ilk-bor-biotexnologlar-tomonidan-ishlab-chiqilgan-test-tizimiga-patent-beril

",2022-10-06 14:00:49,positive,no,12791,11,0,0,1,0,1,0,0,1,14
"Toshkentda qalbaki dollarga IPhone 13 xarid qilgan ayol ushlandi

 https://uzreport.news/society/toshkentda-qalbaki-dollarga-iphone-13-xarid-qilgan-ayol-ushlandi

",2022-10-06 13:20:07,positive,no,13433,1,0,0,0,58,2,0,0,2,63
"Toshkent shahri Bosh rejasining bir qismi 2022-yil oxirigacha yakunlanadi

 https://uzreport.news/society/toshkent-shahri-bosh-rejasining-bir-qismi-2022-yil-oxirigacha-yakunlanadi

",2022-10-06 13:10:07,positive,no,13347,19,0,0,0,0,0,0,0,1,20
"“O‘zbektelekom” Starlinkdan tez va arzon internetni istalgan xonadonga olib borib berishi mumkin - Sherzod Shermatov

 https://uzreport.news/society/o-zbektelekom-starlinkdan-tez-va-arzon-internetni-istalgan-xonadonga-olib-borib-berishi-mu

",2022-10-06 12:59:52,negative,no,13699,17,43,0,0,27,0,0,0,1,88
"""Qo‘qon etnosport chellenj — 2022"" respublika festivali o‘tkaziladi

 https://uzreport.news/society/qo-qon-etnosport-chellenj-2022-respublika-festivali-o-tkaziladi

",2022-10-06 12:40:08,positive,no,13412,15,0,0,0,2,0,0,0,1,18
"Chempionlar Ligasida haftaning eng yaxshi futbolchisi sovrini uchun 4 nafar nomzod e’lon qilindi

 https://uzreport.news/football/chempionlar-ligasida-haftaning-eng-yaxshi-futbolchisi-sovrini-uchun-4-nafar-nomzod-e-lon-q

",2022-10-06 12:29:52,positive,no,13490,19,0,0,0,0,2,0,0,3,24
"Milliy valyutadagi bank kreditlarining o'rtacha foiz stavkalari ketma-ket uchinchi oy pasayib, 22,2 foizni tashkil etdi

Chet el valyutasidagi kreditlarning foiz stavkasi esa 3 oylik barqarorlikdan keyin ko‘tarildi.

 https://uzreport.news/finance/milliy-valyutadagi-foiz-stavkalari-ketma-ket-uchinchi-oy-pasayib-22-2-foizni-tashkil-etdi

",2022-10-06 11:44:52,positive,no,13868,17,0,0,0,0,0,0,0,2,19
"""Maktab binolarini qasr qilib qurib qo'ying, lekin shunga yarasha o‘qitish uchun zamonaviy kontent bo‘lmasa, bu bir tiyinga qimmat beton bo‘ladi, xolos""

Komil Allamjonov barcha boshlang‘ich sinf o‘qituvchilarini aprobatsiya ishlarida faol bo‘lishga chaqirdi

 https://uzreport.news/society/komil-allamjonov-maktab-binolarini-qasr-qilib-qurib-qoying-lekin-shunga-yarasha-o-qitish-u

",2022-10-06 11:30:33,positive,no,13955,48,0,0,0,10,0,0,0,4,62
"O‘zbekistonda investitsiya bo‘yicha qo‘llanma taqdim etildi

Qo‘llanmada turli imtiyoz va preferensiyalar haqida barcha kerakli maʼlumotlarni topish mumkin

 https://uzreport.news/economy/itsv-o-zbekiston-investitsiya-bo-yicha-qo-llanmasini-taqdim-etdi

",2022-10-06 11:15:06,positive,no,14047,10,0,0,0,0,0,0,0,1,11
"Qozog‘iston bilan chegaradagi nazorat-o‘tkazish punkti 6-7-noyabr kunlari ishlamaydi

 https://uzreport.news/society/qozog-iston-bilan-chegaradagi-nazorat-o-tkazish-punkti-6-7-noyabr-kunlari-ishlamaydi

",2022-10-06 10:45:27,positive,no,14499,18,1,0,0,0,1,0,0,1,21
"Namanganda to‘qimachilik sanoati instituti tashkil etildi

 https://uzreport.news/society/namanganda-namangan-to-qimachilik-sanoati-instituti-tashkil-etildi

",2022-10-06 10:30:05,positive,no,14163,19,0,0,0,0,0,0,0,1,20
"Bugun Prezident Shavkat Mirziyoyev Sirdaryo viloyatiga tashrif buyuradi

Tashrif davomida qishloq xo‘jaligidagi ishlar va to‘qimachilik korxonalari faoliyati bilan tanishish, viloyatni ijtimoiy-iqtisodiy rivojlantirish yo‘nalishlarini belgilash rejalashtirilgan.

",2022-10-06 10:27:28,positive,no,14003,138,0,0,0,4,0,0,0,1,143
"Ilhom Mahkamov Uzbekistan Airwaysni yana 3 yil boshqaradigan bo'ldi

 https://uzreport.news/society/ilhom-mahkamov-uzbekistan-airwaysni-yana-3-yil-boshqaradigan-boldi

",2022-10-06 09:45:04,negative,no,14146,7,69,0,0,0,0,2,0,2,80
"Qirol Charlz III ning toj kiydirish marosimi qachonga belgilangani ma'lum qilindi

 https://uzreport.news/society/qirol-charlz-iii-ning-taxtga-otirish-marosimi-qachonga-belgilangani-malum-qilindi

",2022-10-06 09:30:04,positive,no,14375,23,3,0,0,12,0,0,0,5,43
"Toshkentdagi sirk favvoralari oldiga daraxtlar tuvagi bilan ekilgani aniqlandi

Obodonlashtirish boshqarmasi mas’ullariga jarima jazosi belgilangan.

 https://uzreport.news/society/toshkentdagi-sirk-favvoralari-oldiga-daraxtlar-tuvagi-bilan-ekilgani-aniqlandi

",2022-10-06 09:14:53,positive,no,14862,24,1,0,0,42,3,0,0,1,71
"O'zbekistondan Italiya va Fransiyaga aviaqatnovlar vaqtincha to'xtatildi

 https://uzreport.news/society/ozbekistondan-italiya-va-fransiyaga-aviaqatnovlar-vaqtincha-toxtatildi

",2022-10-06 08:59:53,negative,no,14768,10,27,0,0,0,0,0,0,1,38
"Chexiya Ukrainaga yana bir harbiy yordam paketini ma'qulladi - lekin unda nimalar borligini oshkor qilinmadi

 https://uzreport.news/world/chexiya-ukrainaga-yana-bir-harbiy-yordam-paketini-maqulladi-lekin-unda-nimalar-borligini-o

",2022-10-06 08:45:10,negative,no,15105,14,36,0,0,0,4,0,0,0,54
"O'zbekistonda yil boshidan buyon 81 ta shifokorlik punkti, 25 ta poliklinika tashkil etildi

Yil yakuniga qadar shunday muassasalardan yana qanchasi foydalanishga topshirilishi ma'lum qilindi

 https://uzreport.news/society/ozbekistonda-yil-boshidan-buyon-81-ta-shifokorlik-punkti-25-ta-poliklinika-tashkil-etildi

",2022-10-06 08:30:36,positive,no,15422,21,0,0,0,0,0,0,0,2,23
"O'zbekistonda 34 ta zamonaviy elektropoyezdlar sotib olish bo‘yicha xalqaro tender e’lon qilindi

 https://uzreport.news/society/34-ta-zamonaviy-elektropoyezdlar-sotib-olish-bo-yicha-xalqaro-tender-e-lon-qilindi

",2022-10-06 08:15:09,positive,no,16128,39,0,0,2,0,0,0,0,4,45
"""Yangi O'zbekiston"" bog'i ro'parasida 500 dan ortiq daraxtlar yoqib yuborildi (foto)

 https://uzreport.news/society/yangi-ozbekiston-bogi-roparasida-daraxtlar-yoqib-yuborildi-foto-

",2022-10-06 08:00:50,negative,no,18279,2,53,0,0,11,1,0,0,1,68
